"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr19",4547443,4547750,308,"*",".",1000,".",105.76946,-1,5.02121,176,"Promoter (<=1kb)",19,4545790,4546469,680,2,"10501","ENST00000589889.1",-974,"ENSG00000167680","SEMA6B","semaphorin 6B"
"chr10",6580201,6580613,413,"*",".",1000,".",105.75921,-1,5.02121,205,"Promoter (<=1kb)",10,6580419,6584303,3885,1,"439949","ENST00000445427.2",0,"ENSG00000237943","PRKCQ-AS1","PRKCQ antisense RNA 1"
"chr10",32795630,32795918,289,"*",".",1000,".",105.74911,-1,5.02121,132,"Intron (ENST00000639629.2/79741, intron 30 of 43)",10,32686019,32876445,190427,1,"79741","ENST00000375028.9",109611,"ENSG00000216937","CCDC7","coiled-coil domain containing 7"
"chr3",193041175,193041457,283,"*",".",1000,".",105.74094,-1,5.02121,136,"Distal Intergenic",3,192796815,192917856,121042,2,"151963","ENST00000392452.3",-123319,"ENSG00000180611","MB21D2","Mab-21 domain containing 2"
"chr6",119110818,119111102,285,"*",".",1000,".",105.71605,-1,5.02121,173,"Intron (ENST00000518570.2/124901389, intron 3 of 4)",6,119005287,119079179,73893,2,"79632","ENST00000522284.5",-31639,"ENSG00000111879","FAM184A","family with sequence similarity 184 member A"
"chr18",37343330,37343666,337,"*",".",1000,".",105.71145,-1,5.02121,148,"Intron (ENST00000420428.7/56853, intron 2 of 12)",18,37274460,37276400,1941,1,"105372068","ENST00000586610.1",68870,"ENSG00000267202","LOC105372068","uncharacterized LOC105372068"
"chr5",127564215,127564496,282,"*",".",1000,".",105.70511,-1,5.02121,136,"Distal Intergenic",5,127547835,127552456,4622,1,"133619","ENST00000513427.1",16380,"ENSG00000164244","PRRC1","proline rich coiled-coil 1"
"chr1",12601271,12601529,259,"*",".",1000,".",105.70262,-1,5.02121,132,"Promoter (<=1kb)",1,12567910,12600516,32607,2,"9249","ENST00000714543.1",-755,"ENSG00000162496","DHRS3","dehydrogenase/reductase 3"
"chr11",9060660,9060919,260,"*",".",1000,".",105.70173,-1,5.02121,118,"Intron (ENST00000670061.1/105376541, intron 2 of 2)",11,9053139,9065911,12773,2,"57758","ENST00000519788.6",4992,"ENSG00000175356","SCUBE2","signal peptide, CUB domain and EGF like domain containing 2"
"chr1",17984494,17984867,374,"*",".",1000,".",105.70058,-1,5.02121,174,"Distal Intergenic",1,18015712,18045612,29901,1,"105376812","ENST00000641892.1",-30845,NA,"LOC105376812","uncharacterized LOC105376812"
"chr1",202119003,202119300,298,"*",".",1000,".",105.69818,-1,5.02121,147,"Intron (ENST00000723553.1/ENST00000723553.1, intron 1 of 1)",1,202122886,202128598,5713,1,"9283","ENST00000683302.1",-3586,"ENSG00000170075","GPR37L1","G protein-coupled receptor 37 like 1"
"chr14",35140735,35141007,273,"*",".",1000,".",105.69391,-1,5.02121,133,"Intron (ENST00000604948.5/127814298, intron 4 of 7)",14,35122759,35273485,150727,1,"9692","ENST00000557404.3",17976,"ENSG00000100890","PRORP","protein only RNase P catalytic subunit"
"chr3",9423179,9423489,311,"*",".",1000,".",105.68252,-1,5.02121,172,"Promoter (<=1kb)",3,9423108,9430831,7724,1,"55209","ENST00000468208.2",71,"ENSG00000168137","SETD5","SET domain containing 5"
"chr11",112279877,112280273,397,"*",".",1000,".",105.67966,-1,5.02121,194,"Promoter (<=1kb)",11,112280108,112294119,14012,1,"283140","ENST00000729081.1",0,"ENSG00000250303","LINC02762","long intergenic non-protein coding RNA 2762"
"chr3",126246116,126246457,342,"*",".",1000,".",105.66086,-1,5.02121,171,"Intron (ENST00000670210.1/124909426, intron 3 of 5)",3,126259029,126291525,32497,1,"107986124","ENST00000777112.1",-12572,NA,"LOC107986124","uncharacterized LOC107986124"
"chr5",149371313,149371818,506,"*",".",1000,".",105.65889,-1,5.02121,434,"Promoter (<=1kb)",5,149371055,149384359,13305,1,"101927046","ENST00000850429.1",258,NA,"LOC101927046","uncharacterized LOC101927046"
"chr16",2842439,2842759,321,"*",".",1000,".",105.6439,-1,5.02121,178,"Promoter (<=1kb)",16,2839565,2842735,3171,2,"124221","ENST00000506153.7",0,"ENSG00000291300","PRSS30P","serine protease 30, pseudogene"
"chr20",25399152,25399494,343,"*",".",1000,".",105.63507,-1,5.02121,172,"Intron (ENST00000696810.1/9837, intron 1 of 5)",20,25407611,25449072,41462,1,"9837","ENST00000696806.1",-8117,"ENSG00000101003","GINS1","GINS complex subunit 1"
"chr9",21434476,21434803,328,"*",".",1000,".",105.6297,-1,5.02121,166,"Intron (ENST00000698343.1/554202, intron 1 of 4)",9,21440439,21441316,878,1,"3439","ENST00000276927.3",-5636,"ENSG00000197919","IFNA1","interferon alpha 1"
"chr1",24392334,24392692,359,"*",".",1000,".",105.62094,-1,5.02121,198,"Promoter (<=1kb)",1,24391203,24392071,869,2,"90529","ENST00000483261.1",-263,"ENSG00000001460","STPG1","sperm tail PG-rich repeat containing 1"
"chr11",93225682,93226004,323,"*",".",1000,".",105.60037,-1,5.02121,161,"Distal Intergenic",11,93221486,93221630,145,2,"112268080","ENST00000531740.1",-4052,NA,"LOC112268080","ATP synthase subunit ATP5MJ, mitochondrial-like"
"chr14",64983736,64984080,345,"*",".",1000,".",105.60029,-1,5.02121,198,"Promoter (2-3kb)",14,64986895,65022130,35236,1,"2342","ENST00000555372.5",-2815,"ENSG00000257365","FNTB","farnesyltransferase, CAAX box, subunit beta"
"chr18",49021827,49022143,317,"*",".",1000,".",105.57909,-1,5.02121,157,"Promoter (<=1kb)",18,49021755,49048469,26715,1,"100129878","ENST00000839919.1",72,"ENSG00000264269","DYM-AS1","DYM antisense RNA 1"
"chr1",8962963,8963262,300,"*",".",1000,".",105.57017,-1,5.02121,132,"Intron (ENST00000549778.5/765, intron 5 of 5)",1,8945887,8974704,28818,1,"765","ENST00000377442.3",17076,"ENSG00000131686","CA6","carbonic anhydrase 6"
"chr1",155934149,155934485,337,"*",".",1000,".",105.5582,-1,5.02121,198,"Promoter (<=1kb)",1,155913045,155934399,21355,2,"22889","ENST00000368320.7",0,"ENSG00000132680","KHDC4","KH domain containing 4, pre-mRNA splicing factor"
"chr7",140443963,140444345,383,"*",".",1000,".",105.54463,-1,5.02121,233,"Distal Intergenic",7,140454464,140455911,1448,2,"23608","ENST00000463142.1",11566,"ENSG00000133606","MKRN1","makorin ring finger protein 1"
"chr3",10783421,10783729,309,"*",".",1000,".",105.5427,-1,5.02121,156,"Distal Intergenic",3,10759350,10764307,4958,2,"285370","ENST00000664856.2",-19114,"ENSG00000226567","LINC00606","long intergenic non-protein coding RNA 606"
"chr3",150409935,150410304,370,"*",".",1000,".",105.53835,-1,5.02121,210,"Promoter (<=1kb)",3,150265407,150409594,144188,2,"101928022","ENST00000716187.1",-341,"ENSG00000243550","LINC01214","long intergenic non-protein coding RNA 1214"
"chr19",34359007,34359350,344,"*",".",1000,".",105.53606,-1,5.02121,177,"Promoter (<=1kb)",19,34359480,34366802,7323,1,"2821","ENST00000587521.7",-130,"ENSG00000105220","GPI","glucose-6-phosphate isomerase"
"chr20",45011104,45011406,303,"*",".",1000,".",105.53568,-1,5.02121,150,"Intron (ENST00000372806.8/6789, intron 9 of 10)",20,44987134,44988621,1488,1,"6789","ENST00000698227.1",23970,"ENSG00000101109","STK4","serine/threonine kinase 4"
"chr17",79612708,79613111,404,"*",".",1000,".",105.53367,-1,5.02121,194,"Promoter (1-2kb)",17,79089345,79611051,521707,2,"146713","ENST00000693108.1",-1657,"ENSG00000167281","RBFOX3","RNA binding fox-1 homolog 3"
"chr14",68718389,68718686,298,"*",".",1000,".",105.51466,-1,5.02121,170,"Intron (ENST00000488612.5/5890, intron 11 of 11)",14,68731234,68736678,5445,1,"105370547","ENST00000659224.1",-12548,NA,"LOC105370547","uncharacterized LOC105370547"
"chr17",77741132,77741452,321,"*",".",1000,".",105.51057,-1,5.02121,162,"Distal Intergenic",17,77709844,77728584,18741,2,"100132174","ENST00000763858.1",-12548,"ENSG00000267790","LINC01987","long intergenic non-protein coding RNA 1987"
"chrX",131792426,131792795,370,"*",".",1000,".",105.49781,-1,5.02121,148,"Promoter (1-2kb)",23,131694861,131794142,99282,2,"286467","ENST00000648028.2",1347,"ENSG00000213468","FIRRE","firre intergenic repeating RNA element"
"chr10",11147737,11148059,323,"*",".",1000,".",105.49781,-1,5.02121,166,"Intron (ENST00000637215.1/10659, intron 2 of 14)",10,11165030,11334358,169329,1,"10659","ENST00000399850.7",-16971,"ENSG00000048740","CELF2","CUGBP Elav-like family member 2"
"chr6",11585431,11585760,330,"*",".",1000,".",105.47133,-1,5.02121,185,"Promoter (1-2kb)",6,11586939,11711615,124677,1,"340184","ENST00000772883.1",-1179,NA,"LOC340184","uncharacterized LOC340184"
"chr11",32374236,32374562,327,"*",".",1000,".",105.46743,-1,5.02121,154,"Distal Intergenic",11,32389057,32392081,3025,2,"7490","ENST00000650986.1",17519,"ENSG00000184937","WT1","WT1 transcription factor"
"chr8",100258920,100259193,274,"*",".",1000,".",105.46139,-1,5.02121,151,"Promoter (<=1kb)",8,100258885,100260040,1156,2,"25897","ENST00000520903.1",847,"ENSG00000034677","RNF19A","ring finger protein 19A, RBR E3 ubiquitin protein ligase"
"chr22",17268402,17268776,375,"*",".",1000,".",105.46043,-1,5.02121,206,"Promoter (1-2kb)",22,17260689,17266822,6134,2,"27442","ENST00000743710.1",-1580,"ENSG00000241832","CECR3","cat eye syndrome chromosome region, candidate 3"
"chr4",106369496,106369795,300,"*",".",1000,".",105.45523,-1,5.02121,127,"Promoter (<=1kb)",4,106357392,106368778,11387,2,"100507096","ENST00000638719.4",-718,"ENSG00000250298","GIMD1","GIMAP family P-loop NTPase domain containing 1"
"chr12",63103594,63103877,284,"*",".",1000,".",105.44859,-1,5.02121,126,"Distal Intergenic",12,63145234,63150179,4946,2,"552","ENST00000550940.1",46302,"ENSG00000166148","AVPR1A","arginine vasopressin receptor 1A"
"chr9",16266676,16266982,307,"*",".",1000,".",105.43701,-1,5.02121,160,"Intron (ENST00000380685.5/100129385, intron 1 of 3)",9,16203935,16276313,72379,2,"100129385","ENST00000380685.5",9331,"ENSG00000205549","LINC03041","long intergenic non-protein coding RNA 3041"
"chr1",247576561,247576859,299,"*",".",1000,".",105.43549,-1,5.02121,157,"3' UTR",1,247588360,247589313,954,1,"81470","ENST00000320065.1",-11501,"ENSG00000177489","OR2G2","olfactory receptor family 2 subfamily G member 2"
"chr16",72995170,72995462,293,"*",".",1000,".",105.42483,-1,5.02121,157,"Intron (ENST00000268489.10/463, intron 1 of 9)",16,72782885,73048128,265244,2,"463","ENST00000268489.10",52666,"ENSG00000140836","ZFHX3","zinc finger homeobox 3"
"chr19",15556359,15556806,448,"*",".",1000,".",105.41756,-1,5.02121,250,"Distal Intergenic",19,15525333,15552316,26984,1,"126410","ENST00000601005.2",31026,"ENSG00000171954","CYP4F22","cytochrome P450 family 4 subfamily F member 22"
"chr12",124466189,124466459,271,"*",".",1000,".",105.41343,-1,5.02121,128,"Exon (ENST00000404621.5/9612, exon 6 of 47)",12,124430641,124483769,53129,2,"9612","ENST00000448008.1",17310,"ENSG00000196498","NCOR2","nuclear receptor corepressor 2"
"chr9",132411071,132411415,345,"*",".",1000,".",105.37615,-1,5.02121,187,"Promoter (<=1kb)",9,132410224,132573317,163094,1,"389799","ENST00000343036.6",847,"ENSG00000188523","CFAP77","cilia and flagella associated protein 77"
"chr11",126392027,126392312,286,"*",".",1000,".",105.35529,-1,5.02121,139,"Promoter (<=1kb)",11,126392175,126407627,15453,1,"6484","ENST00000526311.5",0,"ENSG00000110080","ST3GAL4","ST3 beta-galactoside alpha-2,3-sialyltransferase 4"
"chrX",112642392,112642690,299,"*",".",1000,".",105.35206,-1,5.02121,168,"Intron (ENST00000796231.1/ENST00000796231.1, intron 2 of 4)",23,112630648,112679938,49291,2,"340596","ENST00000371968.8",37248,"ENSG00000182508","LHFPL1","LHFPL tetraspan subfamily member 1"
"chr5",138633166,138633487,322,"*",".",1000,".",105.34803,-1,5.02121,176,"Intron (ENST00000517980.5/1495, intron 1 of 5)",5,138623479,138623582,104,1,"124901196","ENST00000459407.1",9687,"ENSG00000238745","LOC124901196","small nucleolar RNA U13"
"chr19",33177352,33177787,436,"*",".",1000,".",105.34595,-1,5.02121,173,"Promoter (<=1kb)",19,33177603,33205291,27689,1,"4037","ENST00000592484.5",0,"ENSG00000130881","LRP3","LDL receptor related protein 3"
"chr4",124322282,124322573,292,"*",".",1000,".",105.34179,-1,5.02121,153,"Intron (ENST00000818434.1/105377407, intron 1 of 3)",4,124246586,124338970,92385,2,"105377407","ENST00000818436.1",16397,NA,"LOC105377407","uncharacterized LOC105377407"
"chr2",172704367,172704658,292,"*",".",1000,".",105.34055,-1,5.02121,156,"Intron (ENST00000773911.1/5163, intron 2 of 2)",2,172700390,172717420,17031,1,"5163","ENST00000773912.1",3977,"ENSG00000152256","PDK1","pyruvate dehydrogenase kinase 1"
"chr16",52912634,52912919,286,"*",".",1000,".",105.3264,-1,5.02121,133,"Distal Intergenic",16,53035690,53052873,17184,2,"105371267","ENST00000562178.1",139954,"ENSG00000277639","CHD9NB","CHD9 neighbor"
"chr2",222057265,222057590,326,"*",".",1000,".",105.31862,-1,5.02121,133,"Intron (ENST00000755238.1/ENST00000755238.1, intron 2 of 4)",2,222202137,222221410,19274,2,"5077","ENST00000555548.1",163820,"ENSG00000135903","PAX3","paired box 3"
"chr16",58000644,58001013,370,"*",".",1000,".",105.31488,-1,5.02121,201,"Promoter (<=1kb)",16,57994676,58000672,5997,2,"57567","ENST00000299237.3",0,"ENSG00000166188","ZNF319","zinc finger protein 319"
"chr4",81405752,81406377,626,"*",".",1000,".",105.30464,-1,5.02121,447,"Distal Intergenic",4,81452029,81457602,5574,2,"153020","ENST00000514889.1",51225,"ENSG00000138670","RASGEF1B","RasGEF domain family member 1B"
"chr8",30157634,30157936,303,"*",".",1000,".",105.30033,-1,5.02121,145,"Promoter (<=1kb)",8,30157181,30158111,931,2,"124901927","ENST00000812442.1",175,"ENSG00000305693","LOC124901927","uncharacterized LOC124901927"
"chr3",39378167,39378437,271,"*",".",1000,".",105.27425,-1,5.02121,117,"Promoter (1-2kb)",3,39380344,39381149,806,1,"105377037","ENST00000837036.1",-1907,NA,"LOC105377037","uncharacterized LOC105377037"
"chr16",55701770,55702144,375,"*",".",1000,".",105.27177,-1,5.02121,153,"3' UTR",16,55728115,55750111,21997,1,"390732","ENST00000566467.2",-25971,NA,"CES1P2","carboxylesterase 1 pseudogene 2"
"chrX",96372771,96373073,303,"*",".",1000,".",105.22899,-1,5.02121,147,"Promoter (<=1kb)",23,96128266,96372889,244624,2,"124905234","ENST00000669252.1",0,NA,"LOC124905234","uncharacterized LOC124905234"
"chr14",91427288,91427607,320,"*",".",1000,".",105.22837,-1,5.02121,136,"Promoter (1-2kb)",14,91425816,91455818,30003,1,"124903361","ENST00000801791.1",1472,NA,"LOC124903361","uncharacterized LOC124903361"
"chr2",30072296,30072594,299,"*",".",1000,".",105.22468,-1,5.02121,177,"Intron (ENST00000769926.1/ENST00000769926.1, intron 3 of 4)",2,30146941,30160533,13593,1,"51646","ENST00000379519.7",-74347,"ENSG00000119801","YPEL5","yippee like 5"
"chr1",182198033,182198332,300,"*",".",1000,".",105.21516,-1,5.02121,158,"Intron (ENST00000756970.1/ENST00000756970.1, intron 2 of 2)",1,182203950,182211976,8027,2,"400799","ENST00000756681.1",13644,NA,"LINC01344","long intergenic non-protein coding RNA 1344"
"chr3",72938815,72939185,371,"*",".",1000,".",105.1965,-1,5.02121,171,"Intron (ENST00000389617.9/727936, intron 3 of 6)",3,72955215,72998138,42924,1,"727936","ENST00000491839.1",-16030,"ENSG00000172986","GXYLT2","glucoside xylosyltransferase 2"
"chr7",127447352,127447772,421,"*",".",1000,".",105.19166,-1,5.02121,162,"Distal Intergenic",7,127377191,127431924,54734,2,"168850","ENST00000439506.1",-15428,"ENSG00000048405","ZNF800","zinc finger protein 800"
"chr5",173204304,173204602,299,"*",".",1000,".",105.16214,-1,5.02121,130,"Distal Intergenic",5,173232109,173235206,3098,2,"1482","ENST00000329198.5",30604,"ENSG00000183072","NKX2-5","NK2 homeobox 5"
"chr6",53651181,53651542,362,"*",".",1000,".",105.14819,-1,5.02121,160,"3' UTR",6,53651598,53655272,3675,2,"401265","ENST00000407079.1",3730,"ENSG00000124743","KLHL31","kelch like family member 31"
"chr8",89984018,89984962,945,"*",".",1000,".",105.13887,-1,5.02121,705,"Promoter (<=1kb)",8,89924515,89984682,60168,2,"4683","ENST00000697292.1",0,"ENSG00000104320","NBN","nibrin"
"chr6",27518826,27519139,314,"*",".",1000,".",105.129,-1,5.02121,165,"Intron (ENST00000648816.1/ENST00000648816.1, intron 1 of 3)",6,27473248,27515646,42399,1,"105375001","ENST00000779973.1",45578,NA,"LOC105375001","uncharacterized LOC105375001"
"chr10",18215025,18215346,322,"*",".",1000,".",105.12862,-1,5.02121,151,"Intron (ENST00000324631.13/783, intron 2 of 13)",10,18260722,18543557,282836,1,"783","ENST00000377319.9",-45376,"ENSG00000165995","CACNB2","calcium voltage-gated channel auxiliary subunit beta 2"
"chr11",4626225,4626552,328,"*",".",1000,".",105.12257,-1,5.02121,164,"Distal Intergenic",11,4637477,4643060,5584,1,"390038","ENST00000641817.1",-10925,"ENSG00000197428","OR51D1","olfactory receptor family 51 subfamily D member 1"
"chr7",128461427,128461759,333,"*",".",1000,".",105.11205,-1,5.02121,155,"Promoter (1-2kb)",7,128463523,128469326,5804,1,"125775236","ENST00000785155.1",-1764,NA,"EFCAB3P1","EFCAB3 pseudogene 1"
"chr13",94617461,94617763,303,"*",".",1000,".",105.09062,-1,5.02121,148,"Intron (ENST00000376958.5/160897, intron 3 of 8)",13,94601857,94634661,32805,1,"160897","ENST00000376958.5",15604,"ENSG00000152749","GPR180","G protein-coupled receptor 180"
"chr19",15479625,15479932,308,"*",".",1000,".",105.08635,-1,5.02121,153,"Promoter (<=1kb)",19,15476353,15479831,3479,2,"114770","ENST00000594637.1",0,"ENSG00000161031","PGLYRP2","peptidoglycan recognition protein 2"
"chr4",77600961,77601226,266,"*",".",1000,".",105.08196,-1,5.02121,117,"Intron (ENST00000286758.4/10563, intron 1 of 4)",4,77605820,77611834,6015,1,"10563","ENST00000682537.1",-4594,"ENSG00000156234","CXCL13","C-X-C motif chemokine ligand 13"
"chr6",119148542,119148882,341,"*",".",1000,".",105.06555,-1,5.02121,148,"Promoter (<=1kb)",6,118959830,119149141,189312,2,"79632","ENST00000475529.7",259,"ENSG00000111879","FAM184A","family with sequence similarity 184 member A"
"chr2",185738947,185739233,287,"*",".",1000,".",105.05482,-1,5.02121,138,"Promoter (<=1kb)",2,185719874,185739027,19154,2,"101927196","ENST00000769858.1",0,"ENSG00000231646","FSIP2-AS2","FSIP2 antisense RNA 2"
"chr2",70686831,70687134,304,"*",".",1000,".",104.99686,-1,5.02121,153,"Intron (ENST00000403045.6/119, intron 9 of 20)",2,70663498,70673348,9851,2,"119","ENST00000481675.1",-13483,"ENSG00000075340","ADD2","adducin 2"
"chr13",51849711,51850037,327,"*",".",1000,".",104.99598,-1,5.02121,174,"Distal Intergenic",13,51813347,51845177,31831,2,"283521","ENST00000629372.3",-4534,"ENSG00000281106","TMEM272","transmembrane protein 272"
"chr10",25757956,25758269,314,"*",".",1000,".",104.98155,-1,5.02121,161,"Distal Intergenic",10,25716739,25732931,16193,1,"101929052","ENST00000655911.1",41217,"ENSG00000280809","LINC00836","long intergenic non-protein coding RNA 836"
"chr12",111331194,111331503,310,"*",".",1000,".",104.98132,-1,5.02121,143,"Intron (ENST00000261726.11/23316, intron 18 of 21)",12,111285219,111315089,29871,2,"105369983","ENST00000805023.1",-16105,"ENSG00000304623","LOC105369983","uncharacterized LOC105369983"
"chr7",130084121,130084441,321,"*",".",1000,".",104.95079,-1,5.02121,148,"Intron (ENST00000335420.10/23008, intron 1 of 9)",7,130070772,130124534,53763,1,"23008","ENST00000468226.1",13349,"ENSG00000128607","KLHDC10","kelch domain containing 10"
"chr11",73478762,73479056,295,"*",".",1000,".",104.94077,-1,5.02121,139,"Intron (ENST00000356467.5/23201, intron 1 of 7)",11,73430163,73468492,38330,2,"23201","ENST00000432223.2",-10270,"ENSG00000054965","FAM168A","family with sequence similarity 168 member A"
"chr4",4182949,4183232,284,"*",".",1000,".",104.93763,-1,5.02121,117,"Intron (ENST00000755554.1/ENST00000755554.1, intron 1 of 2)",4,4188726,4226929,38204,2,"133060","ENST00000296358.5",43697,"ENSG00000163982","OTOP1","otopetrin 1"
"chr14",31510174,31510494,321,"*",".",1000,".",104.9366,-1,5.02121,152,"Intron (ENST00000550005.1/105370438, intron 1 of 3)",14,31526155,31558095,31941,1,"105370438","ENST00000552814.1",-15661,NA,"LOC105370438","uncharacterized LOC105370438"
